recipe_id,step,recipe
720,5,무가 투명하게 반쯤 익었을때  한입 크기로 썬 애호박과 명태알을 넣어줍니다~
720,6,미리 만들어놓은 양념장을 넣어 색을 내어주시고요~
720,7,알이 모두 익었다면  콩나물과 대파를 넣어주시고  부족한 간은 소금으로 맞춰주세요~
720,8,마지막으로 쑥갓을 올려 불을 꺼주시면 정말 쉬운 알탕만들기 완성~~!!!
721,1,"고추가루2,된장1/2,마늘,생강즙,청주,육수5,소금1/2을 넣고 양념장을 만들고 냄비에 물을 끓인 후 넣어주세요"
721,2,물이 끓으면 준비된 알을 넣고 끓여줏요~
721,3,알이 익어갈때쯤 두부를 넣어주세요~
721,4,준비된 야채를 넣어주세요
722,1,먼저 알과 곤이는 물과 미림(또는 소주) 1:1비율로 희석한 물에 5분 정도 담가 비린내 제거를 해주시고요. 체에 밭쳐 물기를 빼줍니다.
722,2,흐르는 물에 두어 번 정도 헹궈 체에 밭쳐 물기를 뺀 콩나물도 준비 완료!!
722,3,"무는 도톰하게 썰어봤고요. 쑥갓은 자르지 않고 통으로! (잘라주셔도 돼요 ^^) 대파와 홍고추, 청양고추는 어슷 썰어 준비했답니다."
722,4,"고춧가루 2 큰 술, 된장 1/2 큰 술, 고추장 1/2 큰 술, 다진 마늘 1 큰 술, 미림 2 큰 술, 간장 1.5 큰 술을 넣고 양념장을 만들어두고요. * 새우젓은 지금 넣지 않아요."
722,5,육수 만들 재료도 준비해요. 디포리 없으신 분들은 멸치로 대체 가능합니다. * 건새우는 감칠맛을 위해 넣어주었는데요. 없으신 분들은 굳이 안 넣으셔도 상관없어요 ^^
722,6,"물 1200ml와 디포리 5마리, 건새우 한 줌, 다시마 5장, 도톰하게 썰어놓은 무를 함께 넣어주시고요. 물이 끓어오르기 전 다시마부터 제거해주세요. 다시마 제거 후 중불에서 10분 정도 육수를 우려내주시고요. 무를 제외한 나머지 재료를 건져낸 뒤 양념장을 풀어줍니다."
722,7,양념장이 잘 풀어지면 알과 곤이를 넣어주세요.
722,8,거품은 중간중간 걷어내주시고요. 이대로 10 ~ 15분 정도 중불에서 보글보글 끓여주세요.
722,9,"10 ~ 15분 정도 끓인 후 새우젓으로 나머지 간을 해주시고요. 콩나물도 넣어주세요. 콩나물이 어느 정도 익었다 싶으면 어슷 썬 대파와 청양고추, 홍고추, 쑥갓을 넣고 마무리! 알탕끓이는법, 생각보다 어렵지 않죠? ^^"
723,1,양념장을 만들어요. 명란젓에 간이 되어있기 때문에 간이 될만한 것들은 넣지 않아요. 혹시 정말 싱거운 명란젓이라면 나중에 새우젓을 조금 넣어주세요. 다진마늘은 2숟갈 정도 넣어주시면 되는데 저는 다진마늘이 주는 시원함을 좋아해서 3숟갈 듬뿍 넣어준답니다. 기호에 맞게 조절해주세요.
723,2,해감한 바지락을 넣고 끓여줍니다. 저는 바지락육수로 끓여줬지만 조개가 없으시다면 다시마랑 다시멸치로 육수를 내주셔도 충분히 맛있어요. 저도 가끔 바지락이 없으면 다시육수로 만들어서 먹거든요.^^ 바지락이 입을 벌리자마자 꺼내주세요~
723,3,이렇게 꺼내서 살을 발라주어요. 껍질채 넣어도 되지만 먹기에 불편해서 저는 그냥 다 발라서 넣어줍니다.
723,4,야채들 준비~  무는 꼭 넣어주시는게 좋아요. 시원하거든요.  쑥갓을 넣으셔도 좋고 미나리를 넣으셔도 좋아요.
723,5,콩나물도 씻어서 준비~ 이것도 생략가능합니다. 무와 바지락이 이미 시원하기 때문에 안넣으셔도 되지만 넣으면 더 맛있죵..^ㅡ^!
723,6,바지락 육수에 나박썰기한 무와 다시마를 넣고 무가 익을 때까지 한번 끓여주세요. 야채넣고 알넣고 오래 끓이지 않을거라서 무가 어느 정도는 익어야해요.
723,7,저는 저염명란을 준비했어요. 너무 짠것보다 훨씬 좋더라구요. 한입크기로 잘라서 준비합니다.
723,8,무가 다 익었으면 양념장 넣어서 한번 팔~ 끓여주고..
723,9,야채랑 청양고추를 넣고 야채가 반쯤 익을 때까지 끓여주세요. (콩나물은 아직~~)
723,10,야채가 반쯤 익었으면 알도 넣어서 끓여주세요. 이 때 막 저으면서 끓이지마세요. 알이 너무 풀어지면 안좋아요.
723,11,알이 거의 다 익으면 콩나물 넣어주고..
723,12,콩나물이 숨이 죽으면 쑥갓과 대파를 넣으면 끝~이에요. 쑥갓은 그냥 국의 열기로도 숨이 죽으니깐 더 끓이지마세요~~
724,1,"양파, 마늘, 생강, 조개살, 민물새우를 분쇄기에 드르륵 갈아 고추가루, 고추장, 국간장, 소금... 등과 섞어 3-4일 정도 숙성시킨 후 먹으면 꼭 식당에서 파는 알탕맛이 나더라구요."
724,2,이렇게 만든 양념다대기는 김치냉장고에 넣어두고 오랫동안 보관되어 알탕 끓이는 건 아주 쉽죠..
724,3,"탕에 들어가는 부재료는 나박썬 무 조금, 어슷 썬 대파, 청고추, 청양고추, 콩나물 얼큰한 탕엔 꼭 미나리를 넣지않아도 괜찮네요 쑥갓만 듬뿍 양념다대기에 조개살이 들어가 꼭 조개가 없어도 국물은 시원합니다."
724,4,"뚝배기에 멸치육수를 끓이다 양념다대기를 푼 후 제일 안익는 무를 넣고 끓입니다. 무가 익기 시작하면 알과 곤이를 넣고 알이 익어진 듯 하면 콩나물을 넣고 끓입니다 콩나물은 처음부터 뚜껑을 열고 끓이면 비린내가 나지 않습니다. 콩나물이 숨죽어 익은듯 하면 어슷 썬 대파, 청고추, 청양고추를 넣고 끓입니다. 살짝 끓여 파향이 날 정도로만... 불끄고 쑥갓을 듬뿍 올립니다. 수저로 뜰 때 뜨거운 국물이 쑥갓에 닿으면 절로 숨죽으면서 익거든요.."
725,1,"무는 나박 썰고 표고버섯은 채 썰고 청양 고추는 송송 썰고 대파는 어슷 썰고 미나리는 5cm로 썰어 준비한다. 낙지는 손질 하여 깨끗이 씻어 통으로 준비한다. (낙지 손질 영상 참조)무 1/5개(100g), 표고버섯 3개, 청양고추 2개, 대파 10cm, 미나리 1줌(50g), 낙지 4마리"
725,2,"냄비에 멸치 다시마 육수를 붓고 무, 표고 버섯, 다진 마늘을 넣어 무가 투명해 질 때까지 끓인다.멸치다시마 육수 1000ml, 다진마늘 1T냄비"
725,3,"무가 익으면 국간장, 소금, 후추를 넣어 간을 하고 한소끔 더 끓인다.국간장 1T, 소금 1/4T, 후추 약간"
725,4,낙지를 넣고 낙지 색이 변할 때까지 익힌다.거품이 올라오면 걷어 낸다.
725,5,"미나리, 대파, 청양고추를 넣어 완성한다."
726,1,"무는 나박나박하게 썰고 대파,청양고추는 썰어서 준비하고 느타리버섯은 가닥가닥떼어준다 낙지는 밀가루를 넣어 조물조물해서 씻어 주세요."
726,2,냄비에 물 3컵을 넣고 물이 끓어오르면 무를 넣어준다 (물 대신 멸치다시마육수를 사용하면 더욱 좋아요)
726,3,무가 다 익을때쯤 낙지를 넣어주고
726,4,"대파,청양고추 그리고 소금으로 간을 하고 한소끔 끓여  마무리 해준다 오랫동안 끓이면 낙지가 맛이 없어요."
726,5,낙지연포탕 완성 가위를 이용해 낙지는 먹기 좋은 크기로 썰어 드심 됩니다.
727,1,"무는 나박하게 썰고, 양파도 썰고, 마늘은 하나는 다지고 나머지는 편으로 썰고, 고추는 어슷썰어 씨를 빼놔요."
727,2,무와 다시마를 넣고 물 6컵을 넣고 30분동안 끓여서 육수를 내줘요. (끓기시작해서 다시마는 꺼내요~)
727,3,육수를 만드는 동안 낙지를 손질합니다.
727,4,낙지손질은요~내장과 눈과 이빨을 제거하고 밀가루를 넣어 바락바락 씻어 깨끗한 물에 헹군뒤 물기를 빼둡니다.
727,5,"두부, 애호박, 어슷썬 파를 준비하구요."
727,6,육수가 완성되면 거품을 걷어줍니다.
727,7,"고추를 제외한 준비한 재료들을 모두 넣어주고, 소금과 간장으로 간을 합니다."
727,8,낙지 연포탕이 완성되었어요~
727,9,완성된 연포탕에 생칼국수면을 넣으면 바로 해물칼국수 버금가는 낙지칼국수가 완성이 됩니다...^^
728,1,저는 손질이 완료 된 낙지를 해산물쇼핑몰을 통해 받았는데요. 마트에서 구매한 낙지는 밀가루와 소금을 이용하여 깨끗히 바락바락 세척해주세요
728,2,다시멸치육수를 진하게 우려내고 나박썰기한 무를 넣고 끓여 밑국물을 내주세요
728,3,들어갔을때 시원한 맛을 낼 수 있는 재료를 준비하여 잘라줍니다
728,4,"저는 배추와 표고버섯, 쑷갓대를 먼저 넣어주었어요"
728,5,밑국물이 모두 우러났을때 마지막에 바지락을 한봉지 넣어서 끓여주면 밑국물 완료!
728,6,"먹기 직전 각종버섯과 쑷갓, 배추잎을 넣고 잘 씻어놓은 낙지를 넣어주면"
728,7,금새 맛있는 국물이 우러나는 연포탕이 완료되었어요
729,1,시원하고 깔끔한 보양식 낙지연포탕 만들기 ♬♪
729,2,육수에 들어갈 무는 나박 썰기 해주고
729,3,대파와 쫑쫑 썰어줍니다
729,4,청양고추는 선택재료!! 저는 청양고추가 들어간게 더 매콤하면서 시원하니 맛있더라구요 ㅎㅎ
729,5,· 두부도 먹기 좋게 잘라주고 느타리버섯은 하나씩 떼어 준비해줍니다
729,6,· 멸치 다시 육수를 끓여줍니다 ( 저는 집에 다시팩이 있어서 넣어줬습니다 )
729,7,"- 다시마 3장, 멸치 7~10개, 물 1L(5~6컵) + 무 넣고 끓이다가 물이 끓으면 다시마만 뻬 주고 7~10분간 더 끓여주세요"
729,8,· 육수에 버섯과 두부를 넣고
729,9,다진 마늘 1 큰 술 넣어줍니다
729,10,- 저는 요즘 중국 당면에 꽂혀서 중국 당면도 넣어줬습니다 :)
729,11,· 팔팔 끓기 시작하면 깨끗이 손질한 낙지를 넣어줍니다
729,12,· 대파 1줌과 기호에 따라 청양고추도 넣고 액젓 2 큰 술 넣어 간해줍니다-액젓향을 싫어하시는 분들은 국간장이나 소금으로 간해주세요
729,13,· 낙지는 오래 삶으면 질겨지기 때문에 보라색으로 되면 1분 안으로 끓여주면 됩니다 마지막으로 간을 보고 싱거우면 소금으로 간해주시면 됩니다 - 저처럼 내장째로 넣으실 분들은 낙지를 건져내고  머리 부분을 잘라준 뒤 머리만 따로 더 익혀주세요 :)
729,14,시원하고 깔끔한 보양탕 낙지연포탕
730,1,생오리를 먹기좋게 잘라서 흐르는 물에 2~3번 헹궈줬어요.
730,2,"이물질을 제거하고, 잡내를 제거하기 위해 소주를 넣고 한번 끓여주세요. 팍 삶는거 아니고 7~10분정도만 살짝!"
730,3,조금 끓이다가 보면 이렇게 거품이 올라와요. 한번 뒤적뒤적해서 저렇게 생오리가 보이는 부분을 물속으로 넣어주세요. 그리고 불을 끄고 국물을 다 버려줄거에요. 오리도 흐르는 물에 찬물 샤워 한번해서 씻어줬어요.
730,4,깨끗해진 오리들이 보이나요? 이제 오리탕 끓이는 법 본격적으로 시작할거에요. 아까 사용했던 냄비를 재사용하실꺼면 기름을 퐁퐁으로 깨끗하게 닦아서 제거해야해요. 그렇지않으면 기름이 다시 동동 뜬다는 사실.
730,5,"다진마늘 1스푼 넣어주고, 된장도 2스푼, 고추가루1 스푼, 국간장1 스푼 넣어주세요. 집에 있는 숟가락으로 이렇게 넣어주시면 되요."
730,6,오리탕의 하이라이트! 끓으면 들깨가루를 넣어주세요.
730,7,"청양고추, 대파, 양파도 썰어 넣어주면 좋아요."
730,8,여기서 노하추 공개! 완성되면 버너위에 올려놓고 끓이면서 아까 씻어서 준비해놓은 미나리와 부추를 넣어줍니다.
731,1,"마트에서 오리 한 마리를 사면, 살과 뼈가 분리되어 있죠. 그 중 갈비뼈 부분에 혹시 내장이 붙어있으면, 물에 깨끗하게 씻어 제거해주세요."
731,2,끓는 물에 오리뼈를 넣고 센불에서 5분 삶아주세요. (살 쪽 부분은 절대 넣지 마세요 !)
731,3,"5분 후에 보면, 까무잡작한 게 보이죠. 뼈에서 나오는 불순물인데~ 이걸 없애줘야 나중에 오리탕의 국물이 깔끔하답니다."
731,4,이걸 찬물에 넣고 깨끗하게 씻어주면 오리뼈 손질 끝.
731,5,"양파는 가늘게 채썰기, 청양고추는 반등분해주세요."
731,6,"죽순은 적당한 간격으로 찢어주고, 머위대는 7cm 간격으로 썰어주세요."
731,7,미나리 & 부추는 6~7cm 길이로 썰어주면 다른 재료 손질 끝.
731,8,"냄비에 육수 재료들, 죽순을 넣고 뚜껑을 닫아 센불에서 1시간 끓여주세요.죽순은 간이 잘 배지 않아, 처음부터 넣어 끓여야 된답니다."
731,9,"1시간 후, 오리뼈, 대파, 청양고추, 생강, 다시마를 체로 건져내 버린 다음,"
731,10,"오리고기, 머위대, 들깨가루, 고춧가루, 다진 마늘, 후추를 넣고 뚜껑을 덮어 중불에서 20분 끓여주세요.혹시 국물 맛이 심심하신 분들은, 소금을 더 추가로~ 더 찐득한 국물을 원하면 들깨가루를 살짝 넣어세요."
731,11,"마무리로 미나리, 부추, 팽이버섯을 넣고 약불에서 끓여가며 드시면 끝. (국물에 밥 말아먹어도 맛있게 즐길 수 있답니다.)아참, 찍어먹을 소스는 1인분 기준이니. 사람 수에 따라 더 만들어주세요~"
732,1,오리뼈를 차가운 물로 몇 번 씻어주시고 다른 재료들 준비하는 동안 담가 놓아요.
732,2,작년 가을에 무 시래기를 삶아서 냉동실에 보관했다가 물에 담가서 녹인 시래기예요. 물기는 약간만 짜서  냄비에 깔고 된장 1스푼을 넣어주었어요.
732,3,통마늘과 생강 약간을 다짐기로 다져서  된장 위에 듬뿍 올려주었어요. 조물조물 무치듯이 무쳐주세요.
732,4,시래기 무치고 나서 오리뼈를 시래기 위해 올려주고 물을 넣어주세요. 넘치려고 하죠 둘째가 아직 안 와서  따로 떨어서 끓일 거예요..
732,5,뚜껑 닫고 20분 정도 끓인 것인데 이렇게 부글부글 신나게 끓고 있어요. 맛있어 보이시지요. 다행히 끓어넘치지는 않았어요.  끓은 것을 조금 따로 냄비에 덜어놓았어요.
732,6,덜어내고 나서 뚜껑을 열고 15분 정도 끓여주었어요. 국물을 넣고 싶으면 더 넣으셔도 돼요. （소금이나 액젓으로 간맞추시면 되겠죠)
732,7,왼쪽에 둘째 꺼 덜어서 놓고 오른쪽에 바로 먹어야죠.
732,8,"대파와 깻잎을 넣어주고요,  고춧가루를 뿌리고 마무리해주시면 돼요."
732,9,오리고기는 구워 먹었어요. 어찌나 맛있던 하나도 남김없이 싹싹 다 먹었죠. 보양식이 따로 있나요. 이것이 바로 보양식이랍니다. 너무 맛있었어요.
733,1,한방 재료는 물에 씻어 부직포에 넣어 손질한 오리고기와 함께 냄비에 담아준다.
733,2,물 3L를 붓고 잡냄새를 잡아줄 채소를 넣어준다.
733,3,"마늘 한 숟가락은 찧어 넣어주면 잡냄새를 잡을 수 있고, 소금을 미리 넣어야 살이 부드러워진다."
733,4,불려둔 찹쌀도 부직포에 담아 오리고기가 반쯤 익으면 따로 넣어준다.
733,5,전복은 수세미로 씻어주고 이빨은 제거한 후 오리고기가 거의 다 익으면 넣어준다.
733,6,넣어 두었던 찹쌀도 건져낸다.
733,7,뚝배기에 오리고기를 잘라 넣고 전복과 찹쌀 2숟가락 정도 담아준다.
733,8,끓인 육수를 붓고 끓여준다.
733,9,대파를 올려 마무리한다.
733,10,들깨가루를 한 숟가락 올려준다.
734,1,"통오리 한마리가 들어갈 크기의  냄비에 오리 한마리가 들어갈 정도의 물을 붓고 삼계탕용팩 한팩과 황기, 엄나무,야관문,황칠등을 다시백에  넣고 1시간정도 푹 고아 주시면  이렇게 국물이 진하고 한방재료를  넣어서 그런가 건강에도 아주 좋은  오리탕이랍니다~~"
